step,accuracy,iou,precision,dice,recall,CrossEntropy
179,,,,,,0.7571503520011902
180,,,,,,0.8307765126228333
181,,,,,,0.8202120661735535
182,,,,,,0.7193125486373901
183,,,,,,0.8835926055908203
184,,,,,,0.7509370446205139
185,,,,,,0.8278730511665344
186,,,,,,0.8646390438079834
187,,,,,,0.8402965068817139
188,,,,,,0.8530833125114441
189,,,,,,0.8159986734390259
190,,,,,,0.8270937204360962
191,,,,,,0.7430218458175659
192,,,,,,0.7753077745437622
193,,,,,,0.8385112881660461
194,,,,,,0.8362579345703125
195,,,,,,0.8433244824409485
196,,,,,,0.7839133739471436
197,,,,,,0.9494907855987549
198,,,,,,0.7603281140327454
199,,,,,,0.7737231850624084
200,,,,,,0.7781929969787598
201,,,,,,0.889003574848175
202,,,,,,0.8798590302467346
203,,,,,,0.7091718316078186
204,,,,,,0.7487666606903076
205,,,,,,0.7453395128250122
206,,,,,,0.798788845539093
207,,,,,,0.7452483177185059
208,,,,,,0.8478742241859436
209,,,,,,0.7860773801803589
210,,,,,,0.7694118022918701
211,,,,,,0.6995818614959717
212,,,,,,0.6969418525695801
213,,,,,,0.7880575656890869
214,,,,,,0.8940156698226929
215,,,,,,0.7467142343521118
216,,,,,,0.8401323556900024
217,,,,,,0.7229372262954712
218,,,,,,0.7173899412155151
219,,,,,,0.6721019744873047
220,,,,,,0.7033398747444153
221,,,,,,0.6686973571777344
222,,,,,,0.6767182350158691
223,,,,,,0.7419459819793701
224,,,,,,0.8193417191505432
225,,,,,,0.7128865122795105
226,,,,,,0.7287584543228149
227,,,,,,0.6979676485061646
228,,,,,,0.7322030067443848
229,,,,,,0.7888557314872742
230,,,,,,0.7602217197418213
231,,,,,,0.7233771681785583
232,,,,,,0.6975104212760925
233,,,,,,0.7082372903823853
234,,,,,,0.705568253993988
235,,,,,,0.7258817553520203
236,,,,,,0.6768014430999756
237,,,,,,0.6953505277633667
238,,,,,,0.8128717541694641
239,,,,,,0.8261626958847046
240,,,,,,0.759460985660553
241,,,,,,0.7003588080406189
242,,,,,,0.7692404985427856
243,,,,,,0.7482431530952454
244,,,,,,0.7802243828773499
245,,,,,,0.7460123300552368
246,,,,,,0.7712144255638123
247,,,,,,0.7364644408226013
248,,,,,,0.9667590260505676
249,,,,,,0.6935211420059204
250,,,,,,0.7235448360443115
251,,,,,,0.9377558827400208
252,,,,,,0.7604460716247559
253,,,,,,0.600976824760437
254,,,,,,0.6812962293624878
255,,,,,,0.8497484922409058
256,,,,,,0.8398423194885254
257,,,,,,0.7990059852600098
258,,,,,,0.7582808136940002
259,,,,,,0.763386070728302
260,,,,,,0.7467007040977478
261,,,,,,0.7920547127723694
262,,,,,,0.674410879611969
263,,,,,,0.6751196384429932
264,,,,,,0.7456440925598145
265,,,,,,0.6920437216758728
266,,,,,,0.6528711915016174
267,,,,,,0.7334287762641907
268,,,,,,0.7422220706939697
269,,,,,,0.7910463213920593
270,,,,,,0.8022239208221436
271,,,,,,0.749955415725708
272,,,,,,0.6740899682044983
273,,,,,,0.7337597012519836
274,,,,,,0.6751692891120911
275,,,,,,0.8133410215377808
276,,,,,,0.6646557450294495
277,,,,,,0.72894287109375
278,,,,,,0.6186640858650208
279,,,,,,0.7019786834716797
280,,,,,,0.7301087975502014
281,,,,,,0.7742164731025696
282,,,,,,0.7416079640388489
283,,,,,,0.6303530335426331
284,,,,,,0.6540226340293884
285,,,,,,0.7772988677024841
286,,,,,,0.7992293238639832
287,,,,,,0.6545732021331787
288,,,,,,0.6903212070465088
289,,,,,,0.653477668762207
290,,,,,,0.7062684297561646
291,,,,,,0.7591485977172852
292,,,,,,0.6933346390724182
293,,,,,,0.7628304958343506
294,,,,,,0.6397027969360352
295,,,,,,0.6821050047874451
296,,,,,,0.6355892419815063
297,,,,,,0.684404730796814
298,,,,,,0.6382995247840881
299,,,,,,0.7452190518379211
300,,,,,,0.835597038269043
301,,,,,,0.6498806476593018
302,,,,,,0.732244074344635
303,,,,,,0.7516515851020813
304,,,,,,0.6561304330825806
305,,,,,,0.6077159643173218
306,,,,,,0.60053950548172
307,,,,,,0.6813375353813171
308,,,,,,0.7996373176574707
309,,,,,,0.7308274507522583
310,,,,,,0.6711238026618958
311,,,,,,0.8039658069610596
312,,,,,,0.7416785955429077
313,,,,,,0.6543632745742798
314,,,,,,0.6886953115463257
315,,,,,,0.7105580568313599
316,,,,,,0.7262980341911316
317,,,,,,0.7518160343170166
318,,,,,,0.6148281097412109
319,,,,,,0.659369170665741
320,,,,,,0.6741023659706116
321,,,,,,0.5636798739433289
322,,,,,,0.651235818862915
323,,,,,,0.7176870703697205
324,,,,,,0.7375516891479492
325,,,,,,0.7307663559913635
326,,,,,,0.6638083457946777
327,,,,,,0.5774188041687012
328,,,,,,0.6422820687294006
329,,,,,,0.6302655935287476
330,,,,,,0.5899909138679504
331,,,,,,0.6751602292060852
332,,,,,,0.7005890607833862
333,,,,,,0.700842559337616
334,,,,,,0.8036890625953674
335,,,,,,0.6715254187583923
336,,,,,,0.8337690830230713
337,,,,,,0.7999058365821838
338,,,,,,0.6691653728485107
339,,,,,,0.7258087992668152
340,,,,,,0.6654038429260254
341,,,,,,0.6271709203720093
342,,,,,,0.7816348671913147
343,,,,,,0.622194766998291
344,,,,,,0.6961561441421509
345,,,,,,0.6620715260505676
346,,,,,,0.6413196921348572
347,,,,,,0.6872166395187378
348,,,,,,0.70218825340271
349,,,,,,0.6636578440666199
350,,,,,,0.6191722750663757
351,,,,,,0.7815931439399719
352,,,,,,0.6671374440193176
353,,,,,,0.7286415696144104
354,,,,,,0.7505950331687927
355,,,,,,0.6011909246444702
356,,,,,,0.5718821287155151
357,,,,,,0.6671799421310425
358,,,,,,0.8412895202636719
359,,,,,,0.6295580267906189
360,,,,,,0.6055727601051331
361,,,,,,0.580500066280365
362,,,,,,0.5063430070877075
363,,,,,,0.6233906745910645
364,,,,,,0.6308656334877014
365,,,,,,0.5694297552108765
366,,,,,,0.7167016267776489
367,,,,,,0.5348286032676697
368,,,,,,0.5632054805755615
369,,,,,,0.6749832034111023
370,,,,,,0.7072633504867554
371,,,,,,0.6149632930755615
372,,,,,,0.5633886456489563
373,,,,,,0.6509395837783813
374,,,,,,0.6426693201065063
375,,,,,,0.7581338286399841
376,,,,,,0.5776610374450684
377,,,,,,0.6739681959152222
378,,,,,,0.7786722183227539
379,,,,,,0.5584129691123962
380,,,,,,0.6503456830978394
381,,,,,,0.6391034126281738
382,,,,,,0.4775785803794861
383,,,,,,0.7378647327423096
384,,,,,,0.543708860874176
385,,,,,,0.645117998123169
386,,,,,,0.6328925490379333
387,,,,,,0.6149306893348694
388,,,,,,0.6904857158660889
389,,,,,,0.7458229660987854
390,,,,,,0.6917360424995422
391,,,,,,0.7156789302825928
392,,,,,,0.6557477712631226
393,,,,,,0.5860556364059448
394,,,,,,0.6759936809539795
395,,,,,,0.5924845337867737
396,,,,,,0.7056785821914673
397,,,,,,0.6423327326774597
398,,,,,,0.6411415934562683
399,,,,,,0.563956081867218
400,,,,,,0.6723593473434448
401,,,,,,0.6543051600456238
402,,,,,,0.6986255049705505
403,,,,,,0.6195144057273865
404,,,,,,0.5973204970359802
405,,,,,,0.6672776341438293
406,,,,,,0.5898885726928711
407,,,,,,0.5911758542060852
408,,,,,,0.5809494256973267
409,,,,,,0.5686708092689514
410,,,,,,0.5790900588035583
411,,,,,,0.5836522579193115
412,,,,,,0.6497024297714233
413,,,,,,0.5442062616348267
414,,,,,,0.6578809022903442
415,,,,,,0.5450969338417053
416,,,,,,0.5241490006446838
417,,,,,,0.5439735651016235
418,,,,,,0.6827455759048462
419,,,,,,0.5824310183525085
420,,,,,,0.580319881439209
421,,,,,,0.6723262667655945
422,,,,,,0.6045427918434143
423,,,,,,0.5797005295753479
424,,,,,,0.6025727987289429
425,,,,,,0.5364145040512085
426,,,,,,0.7689580917358398
427,,,,,,0.706838071346283
428,,,,,,0.6633390784263611
429,,,,,,0.6277145743370056
430,,,,,,0.5724214315414429
431,,,,,,0.5566202998161316
432,,,,,,0.5291779041290283
433,,,,,,0.5688351392745972
434,,,,,,0.6184805631637573
435,,,,,,0.6072570085525513
436,,,,,,0.5927526354789734
437,,,,,,0.545942485332489
438,,,,,,0.6279985904693604
439,,,,,,0.5402802228927612
440,,,,,,0.5733216404914856
441,,,,,,0.5917930603027344
442,,,,,,0.6332547664642334
443,,,,,,0.7058952450752258
444,,,,,,0.4816431403160095
445,,,,,,0.6471973657608032
446,,,,,,0.5338910222053528
447,,,,,,0.6221170425415039
448,,,,,,0.6610986590385437
449,,,,,,0.5538109540939331
450,,,,,,0.6229689717292786
451,,,,,,0.6196907758712769
452,,,,,,0.5187031030654907
453,,,,,,0.4914505183696747
454,,,,,,0.6441673636436462
455,,,,,,0.6366055011749268
456,,,,,,0.5985855460166931
457,,,,,,0.6403143405914307
458,,,,,,0.6325618028640747
459,,,,,,0.675005316734314
460,,,,,,0.6624312400817871
461,,,,,,0.537196934223175
462,,,,,,0.6858525276184082
463,,,,,,0.5916574597358704
464,,,,,,0.6391213536262512
465,,,,,,0.7880638837814331
466,,,,,,0.6128859519958496
467,,,,,,0.5864806175231934
468,,,,,,0.6631210446357727
469,,,,,,0.728092610836029
470,,,,,,0.5542889833450317
471,,,,,,0.678775429725647
472,,,,,,0.6414110064506531
473,,,,,,0.7286264896392822
474,,,,,,0.6259625554084778
475,,,,,,0.6745158433914185
476,,,,,,0.6090782284736633
477,,,,,,0.5510469675064087
478,,,,,,0.6086076498031616
479,,,,,,0.6508006453514099
480,,,,,,0.6813355088233948
481,,,,,,0.722843587398529
482,,,,,,0.6531705260276794
483,,,,,,0.6148828268051147
484,,,,,,0.5271215438842773
485,,,,,,0.5525506734848022
486,,,,,,0.5656495690345764
487,,,,,,0.6046736240386963
488,,,,,,0.5410059690475464
489,,,,,,0.6208392977714539
490,,,,,,0.5431321263313293
491,,,,,,0.5741466283798218
492,,,,,,0.6091040968894958
493,,,,,,0.5810126066207886
494,,,,,,0.5207552313804626
495,,,,,,0.5405372977256775
496,,,,,,0.5673733353614807
497,,,,,,0.5794658064842224
498,,,,,,0.6522568464279175
499,,,,,,0.5165777206420898
500,,,,,,0.5998757481575012
501,,,,,,0.49693626165390015
502,,,,,,0.6740725040435791
503,,,,,,0.4970515966415405
504,,,,,,0.5183525681495667
505,,,,,,0.6431481838226318
506,,,,,,0.5375334620475769
507,,,,,,0.5815720558166504
508,,,,,,0.6735327243804932
509,,,,,,0.5735580325126648
510,,,,,,0.5551474094390869
511,,,,,,0.6237272620201111
512,,,,,,0.5907431244850159
513,,,,,,0.7103450298309326
514,,,,,,0.5491480231285095
515,,,,,,0.5416083931922913
516,,,,,,0.5249009728431702
517,,,,,,0.5944293141365051
518,,,,,,0.5237884521484375
519,,,,,,0.6085044741630554
520,,,,,,0.624758243560791
521,,,,,,0.6129704713821411
522,,,,,,0.51909339427948
523,,,,,,0.44341281056404114
524,,,,,,0.6198925971984863
525,,,,,,0.6669102907180786
526,,,,,,0.5233458280563354
527,,,,,,0.5377289056777954
528,,,,,,0.6255918145179749
529,,,,,,0.6318745613098145
530,,,,,,0.586722195148468
531,,,,,,0.5539969801902771
532,,,,,,0.6498216986656189
533,,,,,,0.5219385623931885
534,,,,,,0.4304423928260803
535,,,,,,0.4533148407936096
536,,,,,,0.4983147382736206
537,,,,,,0.5801493525505066
538,,,,,,0.5524225831031799
539,,,,,,0.670248806476593
540,,,,,,0.5745608806610107
541,,,,,,0.5467360615730286
542,,,,,,0.49768465757369995
543,,,,,,0.5891852974891663
544,,,,,,0.5610185265541077
545,,,,,,0.4684320092201233
546,,,,,,0.6294293999671936
547,,,,,,0.5344396233558655
548,,,,,,0.5821155905723572
549,,,,,,0.6322726607322693
550,,,,,,0.4864627420902252
551,,,,,,0.505580484867096
552,,,,,,0.6582645177841187
553,,,,,,0.670241117477417
554,,,,,,0.6333313584327698
555,,,,,,0.5266451835632324
556,,,,,,0.6055542826652527
557,,,,,,0.5122316479682922
558,,,,,,0.5687977075576782
559,,,,,,0.4551187753677368
560,,,,,,0.5181000828742981
561,,,,,,0.5213459134101868
562,,,,,,0.45815813541412354
563,,,,,,0.6179519891738892
564,,,,,,0.6005902290344238
565,,,,,,0.5219933986663818
566,,,,,,0.5244119167327881
567,,,,,,0.5231559872627258
568,,,,,,0.6370899081230164
569,,,,,,0.5857316255569458
570,,,,,,0.5452945828437805
571,,,,,,0.5755318403244019
572,,,,,,0.621747612953186
573,,,,,,0.5668410062789917
574,,,,,,0.6060580015182495
575,,,,,,0.5031623244285583
576,,,,,,0.5505062341690063
577,,,,,,0.5791677832603455
578,,,,,,0.5182320475578308
579,,,,,,0.5710190534591675
580,,,,,,0.6299915313720703
581,,,,,,0.6171980500221252
582,,,,,,0.5518588423728943
583,,,,,,0.6101226210594177
584,,,,,,0.4816168248653412
585,,,,,,0.488112211227417
586,,,,,,0.4380616843700409
587,,,,,,0.5706426501274109
588,,,,,,0.5211092829704285
589,,,,,,0.6282007694244385
590,,,,,,0.5263128876686096
591,,,,,,0.5692986249923706
592,,,,,,0.5361599326133728
593,,,,,,0.6183658242225647
594,,,,,,0.5147380232810974
595,,,,,,0.5553980469703674
596,,,,,,0.6195454597473145
597,,,,,,0.5501208305358887
598,,,,,,0.5247018933296204
599,,,,,,0.5288623571395874
600,,,,,,0.5382808446884155
601,,,,,,0.49252012372016907
602,,,,,,0.5980241298675537
603,,,,,,0.5579608678817749
604,,,,,,0.4835605323314667
605,,,,,,0.5725901126861572
606,,,,,,0.5957841873168945
607,,,,,,0.5543781518936157
608,,,,,,0.6491775512695312
609,,,,,,0.5647522211074829
610,,,,,,0.5021321773529053
611,,,,,,0.5941557884216309
612,,,,,,0.5394679307937622
613,,,,,,0.4653966724872589
614,,,,,,0.6933326125144958
615,,,,,,0.5659756064414978
616,,,,,,0.6564807891845703
617,,,,,,0.5198661088943481
618,,,,,,0.5988568067550659
619,,,,,,0.43714073300361633
620,,,,,,0.6281927824020386
621,,,,,,0.5376442670822144
622,,,,,,0.6366607546806335
623,,,,,,0.6754306554794312
624,,,,,,0.4859481155872345
625,,,,,,0.5694289803504944
626,,,,,,0.6930146813392639
627,,,,,,0.5174375772476196
628,,,,,,0.7557935118675232
629,,,,,,0.617716372013092
630,,,,,,0.5549237132072449
631,,,,,,0.5790137648582458
632,,,,,,0.5264974236488342
633,,,,,,0.539977490901947
634,,,,,,0.4739687442779541
635,,,,,,0.4428076446056366
636,,,,,,0.5876483917236328
637,,,,,,0.5678223371505737
638,,,,,,0.5358095169067383
639,,,,,,0.5323139429092407
640,,,,,,0.6037694215774536
641,,,,,,0.598368227481842
642,,,,,,0.5437489748001099
643,,,,,,0.5411989688873291
644,,,,,,0.524188220500946
645,,,,,,0.46957001090049744
646,,,,,,0.5114490985870361
647,,,,,,0.4522882401943207
648,,,,,,0.5276851058006287
649,,,,,,0.5576934218406677
650,,,,,,0.7113277912139893
651,,,,,,0.6570309400558472
652,,,,,,0.524982213973999
653,,,,,,0.4433360695838928
654,,,,,,0.568661093711853
655,,,,,,0.5088323354721069
656,,,,,,0.48791083693504333
657,,,,,,0.5354161858558655
658,,,,,,0.5710334181785583
659,,,,,,0.7186892628669739
660,,,,,,0.5952357649803162
661,,,,,,0.4604049026966095
662,,,,,,0.5270900726318359
663,,,,,,0.5595431327819824
664,,,,,,0.7042442560195923
665,,,,,,0.6597206592559814
666,,,,,,0.5378996729850769
667,,,,,,0.5154469013214111
668,,,,,,0.5478794574737549
669,,,,,,0.5722144246101379
670,,,,,,0.5249354243278503
671,,,,,,0.605561375617981
672,,,,,,0.6006830334663391
673,,,,,,0.6073384881019592
674,,,,,,0.45595782995224
675,,,,,,0.4948798418045044
676,,,,,,0.5536112785339355
677,,,,,,0.506246030330658
678,,,,,,0.4933818280696869
679,,,,,,0.49624091386795044
680,,,,,,0.5254724621772766
681,,,,,,0.5281612277030945
682,,,,,,0.44003158807754517
683,,,,,,0.4011027216911316
684,,,,,,0.5753186345100403
685,,,,,,0.4899420440196991
686,,,,,,0.4758947491645813
687,,,,,,0.5077874064445496
688,,,,,,0.555915355682373
689,,,,,,0.45082199573516846
690,,,,,,0.474092572927475
691,,,,,,0.5414558053016663
692,,,,,,0.4894772469997406
693,,,,,,0.441812664270401
694,,,,,,0.4644942581653595
695,,,,,,0.5355627536773682
696,,,,,,0.47481152415275574
697,,,,,,0.5238856077194214
698,,,,,,0.4993918240070343
699,,,,,,0.5539593696594238
700,,,,,,0.6636655926704407
701,,,,,,0.5748019218444824
702,,,,,,0.6914645433425903
703,,,,,,0.5947859287261963
704,,,,,,0.614649772644043
705,,,,,,0.5345277190208435
706,,,,,,0.6468555927276611
707,,,,,,0.5079337358474731
708,,,,,,0.5751577019691467
709,,,,,,0.6105052828788757
710,,,,,,0.5810604095458984
711,,,,,,0.5153772234916687
712,,,,,,0.6399921178817749
713,,,,,,0.4845387041568756
714,,,,,,0.5414223074913025
715,,,,,,0.6321699023246765
716,,,,,,0.5508795380592346
717,,,,,,0.4967121183872223
718,,,,,,0.5886539816856384
719,,,,,,0.49176302552223206
720,,,,,,0.5764241814613342
721,,,,,,0.558847963809967
722,,,,,,0.4517565369606018
723,,,,,,0.5529773831367493
724,,,,,,0.5314912796020508
725,,,,,,0.46828436851501465
726,,,,,,0.4653890132904053
727,,,,,,0.4690338969230652
728,,,,,,0.7674988508224487
729,,,,,,0.4921925663948059
730,,,,,,0.5158399343490601
731,,,,,,0.5358525514602661
732,,,,,,0.4821375906467438
733,,,,,,0.48473745584487915
734,,,,,,0.48037388920783997
735,,,,,,0.48996132612228394
736,,,,,,0.6825891733169556
737,,,,,,0.5210124254226685
738,,,,,,0.5976263284683228
739,,,,,,0.5230290293693542
740,,,,,,0.5359148383140564
741,0.9826515893782338,0.3050813674926758,0.41589802503585815,0.36609021598292935,0.3781332479369256,
741,,,,,,0.43971478939056396
742,,,,,,0.5854970812797546
743,,,,,,0.5286837220191956
744,,,,,,0.5038581490516663
745,,,,,,0.4286631643772125
746,,,,,,0.46978020668029785
747,,,,,,0.5026213526725769
748,,,,,,0.6043135523796082
749,,,,,,0.4982942044734955
750,,,,,,0.48436659574508667
751,,,,,,0.4675231873989105
752,,,,,,0.5504127144813538
753,,,,,,0.4735667109489441
754,,,,,,0.4513074457645416
755,,,,,,0.47833722829818726
756,,,,,,0.4748987853527069
757,,,,,,0.5687868595123291
758,,,,,,0.5548927783966064
759,,,,,,0.6108590364456177
760,,,,,,0.4753247797489166
761,,,,,,0.5481976270675659
762,,,,,,0.5874979496002197
763,,,,,,0.5368078351020813
764,,,,,,0.48329588770866394
765,,,,,,0.5074295997619629
766,,,,,,0.6194861531257629
767,,,,,,0.48431822657585144
768,,,,,,0.4497515857219696
769,,,,,,0.4836176931858063
770,,,,,,0.41282883286476135
771,,,,,,0.43304747343063354
772,,,,,,0.5261860489845276
773,,,,,,0.6528776288032532
774,,,,,,0.5668721199035645
775,,,,,,0.42838335037231445
776,,,,,,0.4150819480419159
777,,,,,,0.40569382905960083
778,,,,,,0.5676700472831726
779,,,,,,0.49286529421806335
780,,,,,,0.4776819348335266
781,,,,,,0.5007842779159546
782,,,,,,0.532121479511261
783,,,,,,0.5540329813957214
784,,,,,,0.5011172294616699
785,,,,,,0.5250587463378906
786,,,,,,0.40104585886001587
787,,,,,,0.35462796688079834
788,,,,,,0.5997937917709351
789,,,,,,0.4010370969772339
790,,,,,,0.5529465079307556
791,,,,,,0.5092229247093201
792,,,,,,0.49173271656036377
793,,,,,,0.5701612830162048
794,,,,,,0.4556221663951874
795,,,,,,0.6381482481956482
796,,,,,,0.48013684153556824
797,,,,,,0.5581255555152893
798,,,,,,0.4258764982223511
799,,,,,,0.480029433965683
800,,,,,,0.6030930280685425
801,,,,,,0.5044489502906799
802,,,,,,0.47456395626068115
803,,,,,,0.4393520653247833
804,,,,,,0.3881164491176605
805,,,,,,0.4865611791610718
806,,,,,,0.5084480047225952
807,,,,,,0.42824336886405945
808,,,,,,0.5919291377067566
809,,,,,,0.46324101090431213
810,,,,,,0.6326931715011597
811,,,,,,0.5039986968040466
812,,,,,,0.5133517384529114
813,,,,,,0.6090671420097351
814,,,,,,0.5043116807937622
815,,,,,,0.473542720079422
816,,,,,,0.5043842792510986
817,,,,,,0.5436398983001709
818,,,,,,0.4496397376060486
819,,,,,,0.47154366970062256
820,,,,,,0.5908127427101135
821,,,,,,0.43627992272377014
822,,,,,,0.5273337960243225
823,,,,,,0.5139951705932617
824,,,,,,0.5069718956947327
825,,,,,,0.6205444931983948
826,,,,,,0.46378567814826965
827,,,,,,0.41674408316612244
828,,,,,,0.41642361879348755
829,,,,,,0.5813705921173096
830,,,,,,0.4444846510887146
831,,,,,,0.48975321650505066
832,,,,,,0.5014772415161133
833,,,,,,0.4763113260269165
834,,,,,,0.6971001625061035
835,,,,,,0.5635914206504822
836,,,,,,0.4846061170101166
837,,,,,,0.49305397272109985
838,,,,,,0.4794219732284546
839,,,,,,0.5455999970436096
840,,,,,,0.4659452736377716
841,,,,,,0.6346095204353333
842,,,,,,0.4700026512145996
843,,,,,,0.5041385293006897
844,,,,,,0.6132286190986633
845,,,,,,0.5723548531532288
846,,,,,,0.5102617740631104
847,,,,,,0.4976499676704407
848,,,,,,0.4563201367855072
849,,,,,,0.4982520341873169
850,,,,,,0.5049673318862915
851,,,,,,0.46230843663215637
852,,,,,,0.43098002672195435
853,,,,,,0.5275747179985046
854,,,,,,0.45472896099090576
855,,,,,,0.6933245062828064
856,,,,,,0.45337149500846863
857,,,,,,0.4753943383693695
858,,,,,,0.45367681980133057
859,,,,,,0.44632047414779663
860,,,,,,0.4374217987060547
861,,,,,,0.4136829674243927
862,,,,,,0.43280574679374695
863,,,,,,0.47033682465553284
864,,,,,,0.5047776103019714
865,,,,,,0.5872510671615601
866,,,,,,0.39407598972320557
867,,,,,,0.49831423163414
868,,,,,,0.41529813408851624
869,,,,,,0.4791223406791687
870,,,,,,0.5504710674285889
871,,,,,,0.38121354579925537
